Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR1,latitude,longitude,LUGAR 2,lugar2_code,Nr.,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2017-7920,24-08-17,16:00-16:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,40.44831111,-3.703594444,,,101,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-7950,26-08-17,10:00-10:59,SABADO,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Ronda de Segovia,40.40850556,-3.715988889,,,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2017-8040,27-08-17,14:00-14:59,DOMINGO,Tetuán,https://www.wikidata.org/wiki/Q1773540,paseo de la Castellana,40.44388889,-3.69138889,,,117,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-7990,29-08-17,11:00-11:59,MARTES,Latina,https://www.wikidata.org/wiki/Q794954,Avenida de Portugal,40.41308611,-3.733419444,,,67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-8103,01-09-17,17:00-17:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Calle de Toledo,40.41062778,-3.708980556, PASEO DEL DOCTOR VALLEJO NAGERA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,40-44
2017-8146,01-09-17,17:00-17:59,VIERNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE LA ALFALFA ,,,Capitán Blanco Argibay Street,https://www.wikidata.org/wiki/Q27038685,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,Oct-14
2017-8218,05-09-17,12:00-12:59,MARTES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Estébanez Calderón,40.46352222,-3.690858333,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2017-8227,05-09-17,14:00-14:59,MARTES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Calle de Toledo,40.41062778,-3.708980556,,,128,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8410,05-09-17,21:00-21:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Segovia,40.41392222,-3.717280556,Ronda de Segovia,https://www.wikidata.org/wiki/Q27955399,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2017-8442,05-09-17,23:00-23:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Bailén,40.41667222,-3.713313889,Gran Vía de San Francisco,https://www.wikidata.org/wiki/Q32035437,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-8279,07-09-17,8:00-8:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Cea Bermúdez,40.43890278,-3.710225,calle de Vallehermoso,https://www.wikidata.org/wiki/Q27243374,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2017-8455,07-09-17,10:00-10:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle del Barquillo,40.42188889,-3.695675,,,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2017-8363,07-09-17,21:00-21:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Toledo,40.41062778,-3.708980556,,,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8526,08-09-17,14:00-14:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de los Reyes,40.42421389,-3.709258333,,,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8453,09-09-17,20:00-20:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,40.42,-3.70361,,,42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,30-34
2017-8451,09-09-17,20:00-20:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de la Ribera de Curtidores,40.40799722,-3.707391667,,,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8342,10-09-17,21:00-21:59,DOMINGO,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,calle de Santa Catalina,40.41574444,-3.697763889, RONDA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,15-17
2017-8411,11-09-17,21:00-21:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Fuencarral,40.42479167,-3.700761111,,,107,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8457,12-09-17,15:00-15:59,MARTES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle del Príncipe de Vergara,40.43817778,-3.679047222,,,132,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8414,12-09-17,19:00-19:59,MARTES,Retiro,https://www.wikidata.org/wiki/Q2002296,rue Doctor Esquerdo,40.41720278,-3.66934722, PLAZA DEL CONDE DE CASAL,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-8452,12-09-17,20:00-20:59,MARTES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,rue Antonio Machado,40.46583611,-3.719227778,"Calle de Francos Rodríguez, Madrid",https://www.wikidata.org/wiki/Q26810988,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-8491,13-09-17,20:00-20:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Segovia,40.41392222,-3.717280556,,,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,30-34
2017-8644,15-09-17,2:00-2:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle del Conde de Romanones,40.41337222,-3.704838889,,,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2017-8534,15-09-17,22:00-22:59,VIERNES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle Marqués de Urquijo,40.429775,-3.718797222,,,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2017-8749,16-09-17,14:00-14:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,San Bernardo street,40.42572222,-3.707219444,,,87,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,21-24
2017-8786,17-09-17,2:00-2:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía de San Francisco,,,,,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-8570,17-09-17,4:00-4:59,DOMINGO,Chamberí,https://www.wikidata.org/wiki/Q1763370,Avenida de la Reina Victoria,40.44703333,-3.709633333,avenida de Pablo Iglesias,https://www.wikidata.org/wiki/Q28045035,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8675,17-09-17,11:00-11:59,DOMINGO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Cuesta de San Vicente,40.42062222,-3.715108333,,,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8719,17-09-17,12:00-12:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,40.4283,-3.66778,Calle del Marqués de Casa Riera,https://www.wikidata.org/wiki/Q42767177,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-8572,17-09-17,12:00-12:59,DOMINGO,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,40.43743889,-3.699816667,rue Viriato,https://www.wikidata.org/wiki/Q28015653,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2017-8647,18-09-17,10:00-10:59,LUNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,paseo de la Castellana,40.44388889,-3.69138889,,,112,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,70-74
2017-8648,18-09-17,16:00-16:59,LUNES,San Blas,https://www.wikidata.org/wiki/Q2001937,avenida de la Institución Libre de Enseñanza,40.42816111,-3.630980556,,,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,45-49
2017-8648,18-09-17,16:00-16:59,LUNES,San Blas,https://www.wikidata.org/wiki/Q2001937,avenida de la Institución Libre de Enseñanza,40.42816111,-3.630980556,,,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8921,18-09-17,19:00-19:59,LUNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,40.46258333,-3.66463889,,,164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8681,19-09-17,10:00-10:59,MARTES,Retiro,https://www.wikidata.org/wiki/Q2002296,rue Doctor Esquerdo,40.41720278,-3.66934722,,,62,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,18-20
2017-8725,20-09-17,2:00-2:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Argumosa,40.408075,-3.698541667,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8689,20-09-17,14:00-14:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,"Avenida del Doctor Federico Rubio y Galí, Madrid",40.45248889,-3.711458333, CALLE DE ALEJANDRO RODRIGUEZ,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2017-8985,20-09-17,19:00-19:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,40.41311944,-3.700588889,,,116,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,15-17
2017-8713,21-09-17,00:00-00:59,JUEVES,Usera,https://www.wikidata.org/wiki/Q953368,CALLE DE CERECINOS ,,,"Calle de Marcelo Usera, Madrid",https://www.wikidata.org/wiki/Q5740848,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8766,21-09-17,8:00-8:59,JUEVES,Usera,https://www.wikidata.org/wiki/Q953368,"Calle de Marcelo Usera, Madrid",40.38557222,-3.708172222, CALLE DE NICOLAS USERA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2017-8950,21-09-17,13:00-13:59,JUEVES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle de Ferraz,40.42811389,-3.719258333,,,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8782,21-09-17,18:00-18:59,JUEVES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle del Príncipe de Vergara,40.43817778,-3.679047222,,,142,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-8799,22-09-17,13:00-13:59,VIERNES,Retiro,https://www.wikidata.org/wiki/Q2002296,calle de Cavanilles,40.40499722,-3.673825,,,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2017-9049,22-09-17,14:00-14:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,PLAZA DEL CAMPILLO DEL MUNDO NUEVO ,,,Ronda de Toledo,https://www.wikidata.org/wiki/Q6111946,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-8998,23-09-17,1:00-1:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,40.44388889,-3.69138889, PLAZA DE COLON,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8837,23-09-17,19:00-19:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue José Ortega y Gasset,40.43012222,-3.680130556,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,15-17
2017-8954,24-09-17,5:00-5:59,DOMINGO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle de Ferraz,40.42811389,-3.719258333,,,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8854,24-09-17,9:00-9:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,40.41311944,-3.700588889, PLAZA DE SANTA ANA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-8832,24-09-17,13:00-13:59,DOMINGO,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA ,,,avenida de los Poblados,https://www.wikidata.org/wiki/Q26795575,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,45-49
2017-8868,24-09-17,17:00-17:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,,,204,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8846,24-09-17,19:00-19:59,DOMINGO,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,40.40285833,-3.677888889,,,142,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8995,26-09-17,18:00-18:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue José Ortega y Gasset,40.43012222,-3.680130556,,,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-8993,26-09-17,20:00-20:59,MARTES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,avenida de los Poblados,40.37371667,-3.733897222,rue Vía Lusitana,https://www.wikidata.org/wiki/Q30475525,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,15-17
2017-9175,27-09-17,2:00-2:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,calle de Palencia,40.44971389,-3.700961111,,,32,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-9075,28-09-17,18:00-18:59,JUEVES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,rue Fernández de los Ríos,40.43525278,-3.711286111, CALLE DE ISAAC PERAL,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2017-9067,28-09-17,21:00-21:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Menéndez Pelayo,40.41585833,-3.677958333,,,51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-9051,29-09-17,1:00-1:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Fuencarral,40.42479167,-3.700761111,,,111,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2017-9210,29-09-17,2:00-2:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,40.41311944,-3.700588889,,,90,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-9095,29-09-17,8:00-8:59,VIERNES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,avenida de los Poblados,40.37371667,-3.733897222, AVENIDA DEL EURO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-9142,29-09-17,10:00-10:59,VIERNES,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Calle de la Fuente Carrantona, Madrid",40.40597778,-3.632561111,,,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN MÚLTIPLE,/kos/accidentes/colisión-múltiple,CONDUCTOR,HOMBRE,IL                                      ,40-44
2017-9145,29-09-17,14:00-14:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Andrés Mellado,40.430611,-3.714627,rue Cea Bermúdez,https://www.wikidata.org/wiki/Q26791743,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-9192,29-09-17,15:00-15:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Ronda de Toledo,40.405775,-3.706683333,,,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2017-9078,29-09-17,16:00-16:59,VIERNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Calle de Alcalá,40.4283,-3.66778,,,303,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,25-29
2017-9189,30-09-17,19:00-19:59,SABADO,Chamartín,https://www.wikidata.org/wiki/Q1766348,"Paseo de La Habana, Madrid",40.45732778,-3.681252778,,,80,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-9304,01-10-17,7:00-7:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Toledo,40.41062778,-3.708980556,,,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-9165,01-10-17,18:00-18:59,DOMINGO,Arganzuela,https://www.wikidata.org/wiki/Q2000929,avenue Ciudad de Barcelona,40.40285833,-3.677888889,,,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-9254,02-10-17,9:00-9:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue José Ortega y Gasset,40.43012222,-3.680130556,,,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2017-9221,02-10-17,15:00-15:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Donoso Cortés,40.436306,-3.711744,carrer d'Hilarión Eslava,https://www.wikidata.org/wiki/Q27243291,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,45-49
2017-9233,02-10-17,20:00-20:59,LUNES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,avenida de Valladolid,40.42955556,-3.730444444,,,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-9262,03-10-17,15:00-15:59,MARTES,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE JULIA GARCIA BOUTAN ,,,calle de Sofía,https://www.wikidata.org/wiki/Q28972115,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
