Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR 1,coordinate location,lugar1_code,LUGAR 2,lugar2_code,Nº,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2018-5738,03/06/2018,13:00-13:59,DOMINGO,Tetuán,https://www.wikidata.org/wiki/Q1773540,,,,calle de las Magnolias,https://www.wikidata.org/wiki/Q56122018,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-5726,03/06/2018,14:00-14:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674,,,22,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-5655,04/06/2018,8:00-8:59,LUNES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,avenida de las Fuerzas Armadas,"40.482227777778,-3.6240888888889",https://www.wikidata.org/wiki/Q29353164,,,5,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HG                                      ,21-24
2018-5688,04/06/2018,12:00-12:59,LUNES,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Calle de Embajadores,"40.389625,-3.69205",https://www.wikidata.org/wiki/Q5740826,calle de Santa Catalina,https://www.wikidata.org/wiki/Q28595198,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-5783,05/06/2018,1:00-1:59,MARTES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,"40.448311111111,-3.7035944444444",https://www.wikidata.org/wiki/Q5740815,,,375,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-5967,07/06/2018,21:00-21:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Hernán Cortés,"40.423433333333,-3.69985",https://www.wikidata.org/wiki/Q25118677,,,22,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6015,08/06/2018,17:00-17:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,"40.42,-3.70361",https://www.wikidata.org/wiki/Q1324163,,,73,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6067,10/06/2018,20:00-20:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Strato Fernando la 6-a,"40.424911111111,-3.6958361111111",https://www.wikidata.org/wiki/Q28526177,,,14,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6011,12/06/2018,15:00-15:59,MARTES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,"Calle de Méndez Álvaro, Madrid","40.400911111111,-3.6860861111111",https://www.wikidata.org/wiki/Q5553104,,,9,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-6578,13/06/2018,00:00-00:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Beatriz Galindo,"40.41315,-3.7154305555556",https://www.wikidata.org/wiki/Q28987115,,,4,false,false,false,true,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-6578,13/06/2018,00:00-00:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Beatriz Galindo,"40.41315,-3.7154305555556",https://www.wikidata.org/wiki/Q28987115,,,4,false,false,false,true,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,30-34
2018-5991,13/06/2018,4:00-4:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Donoso Cortés,"40.436306,-3.711744",https://www.wikidata.org/wiki/Q27243288,calle de Magallanes,https://www.wikidata.org/wiki/Q27243356,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,18-20
2018-6064,13/06/2018,18:00-18:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674, PLAZA DEL DOCTOR MARAÑON,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,21-24
2018-6199,14/06/2018,14:00-14:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,calle de Palencia,"40.449713888889,-3.7009611111111",https://www.wikidata.org/wiki/Q28042695, CALLE DE SAN ANTONIO,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,74-99
2018-6507,14/06/2018,17:00-17:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía de San Francisco,,https://www.wikidata.org/wiki/Q32035437,,,5,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-6104,14/06/2018,17:00-17:59,JUEVES,Chamartín,https://www.wikidata.org/wiki/Q1766348,carrer Corazón de María,"40.445783333333,-3.6668",https://www.wikidata.org/wiki/Q28940875,,,15,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,10-14
2018-6076,15/06/2018,3:00-3:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746, PLAZA DE CIBELES,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HG                                      ,25-29
2018-6177,17/06/2018,13:00-13:59,DOMINGO,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227,,,57,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-6223,18/06/2018,13:00-13:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de la Ribera de Curtidores,"40.407997222222,-3.7073916666667",https://www.wikidata.org/wiki/Q5740938,,,27,false,false,false,true,false,false,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-6242,18/06/2018,18:00-18:59,LUNES,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Sinesio Delgado Street,"40.4715,-3.7086166666667",https://www.wikidata.org/wiki/Q52245452,,,32,false,false,false,true,false,false,false,false,true,1,CHOQUE CON OBJETO FIJO,/kos/accidentes/choque-con-objeto-fijo,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-6214,18/06/2018,19:00-19:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de la Ribera de Curtidores,"40.407997222222,-3.7073916666667",https://www.wikidata.org/wiki/Q5740938,,,25,false,false,false,true,false,false,false,true,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-6239,18/06/2018,19:00-19:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE VITRUVIO ,,,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-6321,19/06/2018,12:00-12:59,MARTES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Ofelia Nieto,"40.460705555556,-3.7093166666667",https://www.wikidata.org/wiki/Q26832655,,,64,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,35-39
2018-6266,19/06/2018,14:00-14:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,217,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,50-54
2018-6628,19/06/2018,19:00-19:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,,,,San Bernardo street,https://www.wikidata.org/wiki/Q5740864,0,false,false,false,true,false,false,false,false,true,3,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-6628,19/06/2018,19:00-19:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,,,,San Bernardo street,https://www.wikidata.org/wiki/Q5740864,0,false,false,false,true,false,false,false,false,true,3,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,VIAJERO,HOMBRE,HL                                      ,18-20
2018-6755,20/06/2018,11:00-11:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Bárbara de Bragança,"40.423533,-3.692897",https://www.wikidata.org/wiki/Q29413520, PASEO DE RECOLETOS,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,60-64
2018-6331,20/06/2018,19:00-19:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,,,,calle del 7 de julio,https://www.wikidata.org/wiki/Q26777545,0,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-6577,24/06/2018,10:00-10:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Génova,"40.426488888889,-3.6933805555556",https://www.wikidata.org/wiki/Q24294474,calle del Marqués de la Ensenada,https://www.wikidata.org/wiki/Q55227717,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2018-6787,25/06/2018,10:00-10:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674,,,66,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6505,25/06/2018,15:00-15:59,LUNES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle Marqués de Urquijo,"40.429775,-3.7187972222222",https://www.wikidata.org/wiki/Q17421317,,,2,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-6657,29/06/2018,9:00-9:59,VIERNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,avenue Alfonso XIII,"40.4547229,-3.6691471",https://www.wikidata.org/wiki/Q29397736,,,38,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-6662,29/06/2018,9:00-9:59,VIERNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674, PLAZA DE CUZCO,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-6761,29/06/2018,19:00-19:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,96,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2018-6727,30/06/2018,13:00-13:59,SABADO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,rue Cadarso,"40.422041666667,-3.7149138888889",https://www.wikidata.org/wiki/Q29920817,rue Irún,https://www.wikidata.org/wiki/Q29920881,0,false,true,false,false,false,true,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-6707,30/06/2018,18:00-18:59,SABADO,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,avenue Albufera,"40.391477777778,-3.6531694444444",https://www.wikidata.org/wiki/Q5714221,,,136,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,40-44
2018-7273,01/07/2018,15:00-15:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alberto Aguilera,"40.430133333333,-3.710975",https://www.wikidata.org/wiki/Q5740796, CALLE DE BALTASAR GRACIAN,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,30-34
2018-6829,02/07/2018,19:00-19:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,"40.438189,-3.695287",https://www.wikidata.org/wiki/Q27310549,,,40,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6866,04/07/2018,1:00-1:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657,,,62,false,false,false,true,false,true,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-6995,05/07/2018,9:00-9:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,"40.437438888889,-3.6998166666667",https://www.wikidata.org/wiki/Q26728109,,,115,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-7018,05/07/2018,21:00-21:59,JUEVES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,boulevard Delicias,"40.399166666667,-3.6941388888889",https://www.wikidata.org/wiki/Q6065662, PLAZA DEL EMPERADOR CARLOS V,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2018-7012,05/07/2018,21:00-21:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,San Bernardo street,"40.425722222222,-3.7072194444444",https://www.wikidata.org/wiki/Q5740864,,,98,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-7138,06/07/2018,8:00-8:59,VIERNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,"40.46258333,-3.66463889",https://www.wikidata.org/wiki/Q8255504,,,220,false,false,false,true,false,true,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,35-39
2018-7060,06/07/2018,19:00-19:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,"40.438189,-3.695287",https://www.wikidata.org/wiki/Q27310549,,,50,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-7577,07/07/2018,00:00-00:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Hortaleza,"40.422863888889,-3.6992166666667",https://www.wikidata.org/wiki/Q5740911,,,26,false,false,false,true,false,false,false,false,true,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7164,07/07/2018,00:00-00:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746, CALLE DE ROBERTO DOMINGO,,0,false,false,false,true,false,false,false,false,true,1,CHOQUE CON OBJETO FIJO,/kos/accidentes/choque-con-objeto-fijo,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-7125,08/07/2018,10:00-10:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,rue Huertas,"40.413455555556,-3.6979305555556",https://www.wikidata.org/wiki/Q2364997,,,13,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,30-34
2018-7270,10/07/2018,19:00-19:59,MARTES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Fuencarral,"40.424791666667,-3.7007611111111",https://www.wikidata.org/wiki/Q5740840,,,123,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7257,11/07/2018,00:00-00:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Ponce de León,"40.436122222222,-3.6985555555556",https://www.wikidata.org/wiki/Q28024850,rue de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-7345,12/07/2018,15:00-15:59,JUEVES,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Avenida del Doctor García Tapia, Madrid","40.4116,-3.6451666666667",https://www.wikidata.org/wiki/Q28935864,,,216,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-7396,12/07/2018,21:00-21:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Eloy Gonzalo,"40.434297222222,-3.7015555555556",https://www.wikidata.org/wiki/Q26771757,"Calle del General Álvarez de Castro, Madrid",https://www.wikidata.org/wiki/Q28024232,0,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7468,14/07/2018,5:00-5:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,rue Fuentes,"40.417347222222,-3.7086416666667",https://www.wikidata.org/wiki/Q28533506,calle del Arenal,https://www.wikidata.org/wiki/Q5740980,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,21-24
2018-7594,14/07/2018,14:00-14:59,SABADO,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA ,,,avenida de los Poblados,https://www.wikidata.org/wiki/Q26795575,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,0-0
2018-7526,16/07/2018,13:00-13:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Zurbano,"40.433961111111,-3.6932444444444",https://www.wikidata.org/wiki/Q27043742, PLAZA DE SAN JUAN DE LA CRUZ,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-7919,18/07/2018,13:00-13:59,MIERCOLES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE ARRIAZA ,,,Cuesta de San Vicente,https://www.wikidata.org/wiki/Q5794006,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-7674,19/07/2018,10:00-10:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,"Calle de Fernán González, Madrid","40.420633333333,-3.6744472222222",https://www.wikidata.org/wiki/Q28936666,,,39,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-7776,19/07/2018,15:00-15:59,JUEVES,Chamartín,https://www.wikidata.org/wiki/Q1766348,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674,,,244,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,55-59
2018-8088,19/07/2018,16:00-16:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657,,,119,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7769,19/07/2018,17:00-17:59,JUEVES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746, PLAZA DE LA INDEPENDENCIA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-8069,19/07/2018,19:00-19:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Toledo,"40.410627777778,-3.7089805555556",https://www.wikidata.org/wiki/Q5740883,,,25,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-7767,19/07/2018,19:00-19:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Marqués de Viana,"40.462636111111,-3.7022777777778",https://www.wikidata.org/wiki/Q28944893,,,38,false,false,false,true,false,false,false,false,true,1,CAÍDA MOTOCICLETA,/kos/accidentes/caída-motocicleta,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2018-7766,20/07/2018,15:00-15:59,VIERNES,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Calle de la Hacienda de Pavones, Madrid","40.402208333333,-3.6392166666667",https://www.wikidata.org/wiki/Q28936083, CALLE DEL ARROYO FONTARRON,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-8612,23/07/2018,13:00-13:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de la Palma,"40.426355555556,-3.7042694444444",https://www.wikidata.org/wiki/Q17339926,calle de San Andrés,https://www.wikidata.org/wiki/Q27166315,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-8127,24/07/2018,16:00-16:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,44,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-8008,24/07/2018,16:00-16:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Francisco Silvela Street,"40.434675,-3.6746638888889",https://www.wikidata.org/wiki/Q26833642, PLAZA DE MANUEL BECERRA,,0,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2018-8126,25/07/2018,15:00-15:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Carretas,"40.415622222222,-3.7032194444444",https://www.wikidata.org/wiki/Q5740952, PLAZA DE LA PUERTA DEL SOL,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,18-20
2018-8241,27/07/2018,19:00-19:59,VIERNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle del Príncipe de Vergara,"40.438177777778,-3.6790472222222",https://www.wikidata.org/wiki/Q5741020, PLAZA DE CATALUÑA,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA MOTOCICLETA,/kos/accidentes/caída-motocicleta,CONDUCTOR,HOMBRE,IL                                      ,25-29
2018-8276,28/07/2018,21:00-21:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,PLAZA DEL EMPERADOR CARLOS V ,,,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,45-49
2018-8222,30/07/2018,00:00-00:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Zurbarán,"40.429536111111,-3.6928888888889",https://www.wikidata.org/wiki/Q28028696,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-8291,30/07/2018,18:00-18:59,LUNES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Avenida de los Andes,"40.454827777778,-3.6214805555556",https://www.wikidata.org/wiki/Q28997223, CALLE DE BOJ,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-8528,01/08/2018,18:00-18:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Bailén,"40.416672222222,-3.7133138888889",https://www.wikidata.org/wiki/Q5740811, PLAZA DE ARMERIA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2018-9312,03/08/2018,2:00-2:59,VIERNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,улица Сор-Анхела-де-ла-Крус,"40.459436111111,-3.6946666666667",https://www.wikidata.org/wiki/Q21011321, PLAZA DE CUZCO,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
